Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
608.15,0.16867,0.033333,30,12.75,17.81,208.23,21.847,30.173,499.65,-0.0036431,29.855,0.045308,vapor
613.15,0.17006,0.033333,30,12.859,17.961,208.41,21.878,30.204,501.6,-0.017951,30.022,0.045587,vapor
618.15,0.17145,0.033333,30,12.968,18.112,208.59,21.909,30.235,503.55,-0.031963,30.189,0.045866,vapor
623.15,0.17283,0.033333,30,13.078,18.263,208.76,21.94,30.266,505.48,-0.045687,30.355,0.046143,vapor
628.15,0.17422,0.033333,30,13.188,18.414,208.94,21.971,30.297,507.41,-0.059129,30.52,0.04642,vapor
633.15,0.17561,0.033333,30,13.298,18.566,209.11,22.003,30.329,509.33,-0.072297,30.685,0.046696,vapor
638.15,0.177,0.033333,30,13.408,18.718,209.29,22.035,30.36,511.23,-0.085198,30.85,0.046972,vapor
643.15,0.17838,0.033333,30,13.518,18.87,209.46,22.067,30.392,513.13,-0.097838,31.014,0.047246,vapor
648.15,0.17977,0.033333,30,13.628,19.022,209.63,22.099,30.425,515.02,-0.11022,31.177,0.04752,vapor
653.15,0.18116,0.033333,30,13.739,19.174,209.8,22.132,30.457,516.9,-0.12236,31.339,0.047793,vapor
658.15,0.18255,0.033333,30,13.85,19.326,209.97,22.164,30.489,518.77,-0.13426,31.501,0.048066,vapor
663.15,0.18393,0.033333,30,13.961,19.479,210.14,22.197,30.522,520.64,-0.14592,31.663,0.048337,vapor
668.15,0.18532,0.033333,30,14.072,19.631,210.3,22.23,30.555,522.49,-0.15735,31.824,0.048608,vapor
673.15,0.18671,0.033333,30,14.183,19.784,210.47,22.263,30.588,524.34,-0.16856,31.984,0.048879,vapor
678.15,0.1881,0.033333,30,14.294,19.937,210.64,22.296,30.621,526.18,-0.17955,32.144,0.049148,vapor
683.15,0.18949,0.033333,30,14.406,20.09,210.8,22.33,30.654,528.01,-0.19032,32.304,0.049417,vapor
688.15,0.19087,0.033333,30,14.518,20.244,210.96,22.363,30.687,529.83,-0.20089,32.462,0.049686,vapor
693.15,0.19226,0.033333,30,14.63,20.397,211.12,22.397,30.721,531.64,-0.21125,32.621,0.049953,vapor
698.15,0.19365,0.033333,30,14.742,20.551,211.29,22.43,30.754,533.45,-0.22141,32.778,0.05022,vapor
703.15,0.19504,0.033333,30,14.854,20.705,211.45,22.464,30.788,535.25,-0.23138,32.936,0.050487,vapor
708.15,0.19642,0.033333,30,14.966,20.859,211.6,22.498,30.822,537.04,-0.24116,33.093,0.050752,vapor
713.15,0.19781,0.033333,30,15.079,21.013,211.76,22.532,30.856,538.83,-0.25076,33.249,0.051017,vapor
718.15,0.1992,0.033333,30,15.192,21.168,211.92,22.566,30.889,540.6,-0.26017,33.405,0.051282,vapor
723.15,0.20059,0.033333,30,15.304,21.322,212.08,22.6,30.923,542.37,-0.26941,33.56,0.051546,vapor
728.15,0.20197,0.033333,30,15.418,21.477,212.23,22.634,30.957,544.14,-0.27847,33.715,0.051809,vapor
733.15,0.20336,0.033333,30,15.531,21.632,212.39,22.668,30.991,545.89,-0.28737,33.869,0.052072,vapor
738.15,0.20475,0.033333,30,15.644,21.787,212.54,22.702,31.025,547.64,-0.2961,34.023,0.052334,vapor
743.15,0.20614,0.033333,30,15.758,21.942,212.7,22.736,31.059,549.38,-0.30467,34.177,0.052595,vapor
748.15,0.20752,0.033333,30,15.872,22.097,212.85,22.77,31.093,551.12,-0.31309,34.33,0.052856,vapor
753.15,0.20891,0.033333,30,15.986,22.253,213,22.804,31.127,552.85,-0.32135,34.482,0.053116,vapor
758.15,0.2103,0.033333,30,16.1,22.409,213.15,22.838,31.161,554.57,-0.32946,34.635,0.053376,vapor
763.15,0.21169,0.033333,30,16.214,22.565,213.3,22.872,31.195,556.29,-0.33742,34.786,0.053635,vapor
768.15,0.21308,0.033333,30,16.328,22.721,213.45,22.906,31.229,558,-0.34524,34.937,0.053894,vapor
773.15,0.21446,0.033333,30,16.443,22.877,213.6,22.94,31.263,559.7,-0.35292,35.088,0.054152,vapor
778.15,0.21585,0.033333,30,16.558,23.033,213.75,22.974,31.297,561.4,-0.36047,35.239,0.05441,vapor
783.15,0.21724,0.033333,30,16.673,23.19,213.89,23.008,31.331,563.09,-0.36788,35.389,0.054667,vapor
788.15,0.21863,0.033333,30,16.788,23.347,214.04,23.042,31.365,564.77,-0.37516,35.538,0.054923,vapor
793.15,0.22001,0.033333,30,16.903,23.504,214.19,23.076,31.398,566.45,-0.38231,35.687,0.055179,vapor
798.15,0.2214,0.033333,30,17.019,23.661,214.33,23.11,31.432,568.13,-0.38933,35.836,0.055435,vapor
