Temperature (K),Pressure (MPa),Density (mol/l),Volume (l/mol),Internal Energy (kJ/mol),Enthalpy (kJ/mol),Entropy (J/mol*K),Cv (J/mol*K),Cp (J/mol*K),Sound Spd. (m/s),Joule-Thomson (K/MPa),Viscosity (uPa*s),Therm. Cond. (W/m*K),Phase
643.15,0.01,0.00187,534.77,13.521,18.869,233.42,22.064,30.379,512.69,-0.095389,31.005,0.047221,vapor
648.15,0.01,0.0018555,538.93,13.632,19.021,233.66,22.097,30.412,514.58,-0.1078,31.169,0.047495,vapor
653.15,0.01,0.0018413,543.09,13.742,19.173,233.89,22.129,30.444,516.45,-0.11997,31.331,0.047768,vapor
658.15,0.01,0.0018273,547.24,13.853,19.325,234.12,22.162,30.477,518.32,-0.13189,31.493,0.048041,vapor
663.15,0.01,0.0018136,551.4,13.964,19.478,234.35,22.195,30.51,520.18,-0.14358,31.655,0.048312,vapor
668.15,0.01,0.0018,555.56,14.075,19.631,234.58,22.227,30.543,522.03,-0.15504,31.816,0.048583,vapor
673.15,0.01,0.0017866,559.72,14.186,19.783,234.81,22.261,30.576,523.88,-0.16627,31.976,0.048854,vapor
678.15,0.01,0.0017734,563.87,14.298,19.936,235.04,22.294,30.609,525.71,-0.17728,32.136,0.049123,vapor
683.15,0.01,0.0017605,568.03,14.409,20.089,235.26,22.327,30.642,527.54,-0.18808,32.296,0.049392,vapor
688.15,0.01,0.0017477,572.19,14.521,20.243,235.49,22.361,30.676,529.36,-0.19867,32.454,0.04966,vapor
693.15,0.01,0.0017351,576.35,14.633,20.396,235.71,22.394,30.709,531.17,-0.20906,32.613,0.049928,vapor
698.15,0.01,0.0017226,580.5,14.745,20.55,235.93,22.428,30.743,532.97,-0.21924,32.771,0.050195,vapor
703.15,0.01,0.0017104,584.66,14.857,20.704,236.15,22.462,30.777,534.77,-0.22924,32.928,0.050461,vapor
708.15,0.01,0.0016983,588.82,14.969,20.858,236.37,22.495,30.81,536.56,-0.23904,33.085,0.050727,vapor
713.15,0.01,0.0016864,592.97,15.082,21.012,236.58,22.529,30.844,538.34,-0.24866,33.241,0.050992,vapor
718.15,0.01,0.0016747,597.13,15.195,21.166,236.8,22.563,30.878,540.11,-0.2581,33.397,0.051256,vapor
723.15,0.01,0.0016631,601.29,15.308,21.32,237.01,22.597,30.912,541.88,-0.26736,33.552,0.05152,vapor
728.15,0.01,0.0016517,605.45,15.421,21.475,237.23,22.631,30.946,543.64,-0.27644,33.707,0.051784,vapor
733.15,0.01,0.0016404,609.6,15.534,21.63,237.44,22.665,30.98,545.4,-0.28536,33.862,0.052046,vapor
738.15,0.01,0.0016293,613.76,15.647,21.785,237.65,22.699,31.014,547.14,-0.29412,34.016,0.052308,vapor
743.15,0.01,0.0016183,617.92,15.761,21.94,237.86,22.733,31.048,548.88,-0.30271,34.169,0.05257,vapor
748.15,0.01,0.0016075,622.08,15.875,22.095,238.07,22.767,31.082,550.61,-0.31114,34.322,0.052831,vapor
753.15,0.01,0.0015968,626.23,15.989,22.251,238.27,22.801,31.116,552.34,-0.31943,34.475,0.053091,vapor
758.15,0.01,0.0015863,630.39,16.103,22.407,238.48,22.836,31.15,554.06,-0.32756,34.627,0.053351,vapor
763.15,0.01,0.0015759,634.55,16.217,22.562,238.69,22.87,31.185,555.77,-0.33554,34.778,0.05361,vapor
768.15,0.01,0.0015657,638.71,16.331,22.718,238.89,22.904,31.219,557.48,-0.34338,34.93,0.053868,vapor
773.15,0.01,0.0015555,642.86,16.446,22.875,239.09,22.938,31.253,559.18,-0.35108,35.081,0.054127,vapor
778.15,0.01,0.0015455,647.02,16.561,23.031,239.29,22.972,31.287,560.88,-0.35865,35.231,0.054384,vapor
783.15,0.01,0.0015357,651.18,16.676,23.187,239.49,23.006,31.321,562.56,-0.36607,35.381,0.054641,vapor
788.15,0.01,0.0015259,655.33,16.791,23.344,239.69,23.04,31.355,564.25,-0.37337,35.531,0.054898,vapor
793.15,0.01,0.0015163,659.49,16.906,23.501,239.89,23.074,31.388,565.92,-0.38054,35.68,0.055154,vapor
798.15,0.01,0.0015068,663.65,17.022,23.658,240.09,23.107,31.422,567.59,-0.38758,35.829,0.055409,vapor
